Video ID,Comment
dSBsNeYqh-k,I think that... nobody will go and SEE... the invisible man... in the cinema.
dSBsNeYqh-k,"I’m not gonna pay to watch a movie about a white man abusing his white woman then he becomes invincible to continue to torture her, to abuse her physically, emotionally,  psychologically & mentally. There’s nothing scary or horror about a story that is plain and simple of a Man Abusing a Woman on the large screen. Period. I said what I said, don’t delete my comment! 🗣








It’s sad how we are getting a Domestic Violence Movie Review instead of a Thriller movie, “Fantasy Island” it was market as a Horror film but it wasn’t, it was a Thriller. It was really good! Go watch that instead! ✨✨✨✨✨"
dSBsNeYqh-k,"the first one was the best ""Hollow Man"" 2000"
dSBsNeYqh-k,"Okay I get it we are mad how the trailer showed everything  right, but why did we continue to watching it until the end?"
dSBsNeYqh-k,Plot twist: she's on drugs
dSBsNeYqh-k,"Ok... I can fill in the gaps, thanks for showing everything and letting me save my money."
dSBsNeYqh-k,Plot twist:adrian is using a invisibility cloak from harry potter
dSBsNeYqh-k,Skinny legend Mariah Carey will be cast as the Invisible Man
dSBsNeYqh-k,So what if invisible man needs to take a shit?
dSBsNeYqh-k,"Is he a ghost? Is he invisible? Is she crazy? 
*Reads title.
I WONDER WHICH IT COULD BE?!?"
dSBsNeYqh-k,Slender man: wanna partners?? Invisible man
dSBsNeYqh-k,This trailer cracks me up.. I wouldn't stalk that woman if she were the last on earth
dSBsNeYqh-k,"Great! Now~ thanks to the marketing genius who just HAD to show 75% of the best action sequences of the entire movie, I have to somehow keep my wife from seeing this trailer, so we can actually see this movie on Saturday, which is our scheduled “Date Night”. 

Of course, I’m excited for SUSHI! But we’ll see what happens guys!

The movie looks great, hopefully it has a few cliffhanger moments that we haven’t seen! Lol"
dSBsNeYqh-k,oof i need to watch dis
dSBsNeYqh-k,"Going after an invisible man with a knife. People always underestimate the sledgehammer as a weapon. Heavy as hell, legal in any state, easy to get, long reach. Could shatter his knees with a good swing"
dSBsNeYqh-k,Just got out of an advanced screening. It's really good guys. At first I was concerned with how much the trailer reveals. It's not as much as you think. The film moves pretty fast.
dSBsNeYqh-k,Ill let all u waste your money going to a movie theater buying the tickets mabe some pop corn and some candy while i wouch it on my phone for free
dSBsNeYqh-k,"I'm in your room
And I'm in your bed
And I'm in your life
And I'm in your head
Like the CIA
Or the FBI
You'll never get close
Never take me alive
I'm the invisible man
I'm the invisible man
Incredible how you can
See right through me
I'm the invisible man
I'm the invisible man
It's criminal how I can
See right through you
( sorry Queen Reference)😂😂😂*"
dSBsNeYqh-k,If this movie doesn’t have scatman john in the soundtrack am gonna be fairly dissapointed
dSBsNeYqh-k,I saw screening of it and it's really terrifying.
dSBsNeYqh-k,Debating if I want to watch this trailer bc I love thrillers and I really want to see this in the theater.
dSBsNeYqh-k,lol I was hyped for this movie now I'm not even sure if its worth watching
dSBsNeYqh-k,Universal...just admit y'all don't know what you're all doing when it comes to classic monster movies.
dSBsNeYqh-k,Anyone know the runtime of this movie?
dSBsNeYqh-k,Rebooted. The original has a great quote: I meddled in things that man must leave alone
dSBsNeYqh-k,"Wow, really? Almost every fucking person saying ""it's a whole movie"", shut up already, no need for EVERYONE to say the same thing over and over and over again. I'm actually exited to see this, even though I'm not a horror kind of person, but this doesn't really look like a horror, more like ""on the edge of the seat"" thriller and I can't wait 😊"
dSBsNeYqh-k,5 minutes into it that's all it took and now some more names added to the list the 💩 list. The Invisible Man (2020) employees!!!! ask about what happened to one fellow member of the movie industry. Louisville Slugger the sound of swatting a bitch ass actor across the mouth is so fucking beautiful.
dSBsNeYqh-k,There isn't a single person whining here about the trailer showing the whole movie who would have paid to see it anyway.
dSBsNeYqh-k,Like the hollow man
dSBsNeYqh-k,"How can I undo my memory for this trailer? Even though it may seem obvious I didn’t think it was a suit I thought it was some kind of supernatural stuff but I feel like I know everythinggggggg, even with the “found you” and the knife at the end ugh. Would have ended it with the breathing or something"
dSBsNeYqh-k,The trailer should have stopped at 0:55
dSBsNeYqh-k,Wow.. my God
dSBsNeYqh-k,I want to see it so bad a
dSBsNeYqh-k,"Elizabeth Moss for Best Actress for Oscars 2021, anyone?"
dSBsNeYqh-k,imagine if greg paul was invisible
dSBsNeYqh-k,She might be having hallucinations throughout this movie but we all have yet to see this flick.
dSBsNeYqh-k,Her husband is God-invisible..is anywhere and everywhere!!!
dSBsNeYqh-k,"Is God Invisible?? You can't see God, but he's there!!!  What about the movie God Ain't Dead!  Somebody metaphoricaly dead---they are dead but still very much alive."
dSBsNeYqh-k,"I'm the invisible man
I'm the invisible man
Incredible how you can
See right through me
When you hear a sound
That you just can't place
Feel somethin' move
That you just can't trace
When something sits
On the end of your bed
Don't turn around
When you hear me tread
I'm the invisible man
I'm the invisible man
Incredible how you can
See right through me
I'm the invisible man
I'm the invisible man
It's criminal how I can
See right through you
I'm in your room
And I'm in your bed
And I'm in your life
And I'm in your head
Like the CIA
Or the FBI
You'll never get close
Never take me alive
I'm the invisible man
I'm the invisible man
Incredible how you can
See right through me
I'm the invisible man
I'm the invisible man
It's criminal how I can
See right through you
Hah, hah, hah, hello
Hah, hah, hah, okay
Hah, hah, hah, hello hello hello hello
Never had a real good friend, not a boy or a girl
No one knows what I've been through, let my flag unfurl
So make my mark from the edge of the world
From the edge of the world
From the edge of the world
Now I'm on your track
And I'm in your mind
And I'm on your back
But don't look behind
I'm your meanest thought
I'm your darkest fear
Put I'll never get caught
You can't shake me, shake me dear
I'm the invisible man
I'm the invisible man
Incredible how you can
See right through me (watch me)
I'm the invisible man
I'm the invisible man
It's criminal how I can
See right through you
Look at me, look at me
Shake me, shake me, shake me dear"
dSBsNeYqh-k,The thing I would do is get a knife 🔪 and just spin around sitting so I can cut him just like beyblades
dSBsNeYqh-k,"Years ago I read a book about a man who worked for the US government and he was given a serum that turned him invisible so he could assassinate someone important. However, he didn't do it because he found out that they were going to dispose of him upon completion and instead went on the run, invisible, and was hunted down etc. Does anybody know what the book was called because I cannot remember at all and cannot find it anywhere. I read it around 2000 so it's at least 20 years old now and I want to read it again. It's on a long list of books I read growing up that I want to reread. Thank you in advance.🥰"
dSBsNeYqh-k,"Well, well, well, if it ain't the invisible cunt."
dSBsNeYqh-k,Dammit Kevin bacon is at it again.
dSBsNeYqh-k,"Thanks, Universal. That trailer has just saved us all the trouble of a trip to the cinema. 
Don't be surprised if it bombs."
dSBsNeYqh-k,This is part of the Dark Universe???
dSBsNeYqh-k,"While they did show a little too much in the trailer, I can assure you all there's still plenty in the film that wasn't spoiled and it's definitely worth checking out."
dSBsNeYqh-k,Hopefully this is nothing similar to The Hollow Man
dSBsNeYqh-k,"Come on, it doesnt matter that the trailer was a bit long, I cant wait to see this movie......"
dSBsNeYqh-k,I read the H.G. Wells book this week after hearing this film was inspired by it. I was excited to watch a movie like the book.
dSBsNeYqh-k,"Yeah, people saying they spoiled the whole movie obviously haven't read the original novel.

Of cause he's real. He's the title character and yes she fights back. They spoiled nothing major. No doubt there's going to be a few twists in this. It's only loosely based on the book."
dSBsNeYqh-k,2:17 show yourself~~ ahahahah~~
dSBsNeYqh-k,Blumhouse has to start looking for  a new trailer company. They are spoiling all of their movies.
dSBsNeYqh-k,When Universal goes on a budget:
dSBsNeYqh-k,"i’m keep it real, G? this looks like the worst movie ever made."
dSBsNeYqh-k,"Anyone age 45-50 has seen this movie before.
It was cancelled the entity.
LOL"
dSBsNeYqh-k,The guy who played the ain charac3was good looking don't u think?
dSBsNeYqh-k,Was waiting for the invisible man to start playing in the background tbh
dSBsNeYqh-k,So is this the dark universe?
dSBsNeYqh-k,Uploading full movie in YouTube is illegal you know
dSBsNeYqh-k,"The sad thing is that 80% of the trailers are like this, lately... and I don't know why. 
Probably it sells better cause the average person wants to go to the theatre knowing what he is watching?"
dSBsNeYqh-k,It's Kevin Bacon!
dSBsNeYqh-k,"WHY SHOW MOST OF MOVIES HIGHILIGHTS.
WHEN I SAW POSTER IT LOOKED CREEPY LIKE CLAUDE RAINS MOVIE AND BBC  80,S DRAMA.
BUT UTTERLY SPOILT BY TRAILER.
DUMB.....🙄🙄🙄🙄"
dSBsNeYqh-k,I want to go see this
dSBsNeYqh-k,Looks like Hollow Man
dSBsNeYqh-k,"There is a movie named ""Jithan"" in tamil."
dSBsNeYqh-k,H.G. Wells has to be throwing up in his tomb. I really hope the director of this shit and his actress die in a very cruel way
dSBsNeYqh-k,The world is filled with Psychopaths just waiting for their formula to work
dSBsNeYqh-k,Early rumors is this is the first big hit of 2020.
dSBsNeYqh-k,Wow
dSBsNeYqh-k,Can’t figure out that is it John Cena or Drax.
dSBsNeYqh-k,"Idk why this would be scary, you can just kill him by shooting or stabbing him"
dSBsNeYqh-k,"If Goku was here, he would have no problem trying to detect where this guy would be"
dSBsNeYqh-k,Hollow man was better
dSBsNeYqh-k,Looks like  Kevin Bacon came back to 2020
dSBsNeYqh-k,"Thought this was going to be a remake, they should have called it "" Screen Trash"" ."
dSBsNeYqh-k,I read the book saw the original movie love them but what in the hell is this crap? They should have remade the story from the book. pure garbage don't even waste your time read the book see the original movie!!!
dSBsNeYqh-k,She reminds me the movie get him to the Greek..  she don’t fit this movie.. she a side actress for a movie
dSBsNeYqh-k,Omgomgomgomgomgomg I can’t wait!!!
dSBsNeYqh-k,"Trailer way too long, I just seen the whole movie pretty much."
dSBsNeYqh-k,"Why are invisible-man movies always so brutally violent? Invisibility could lead to madness, sure, like in Wells' book. It could also be used by cruel, violent people. But why ALWAYS such grisly, suffering, bloody violence? Then when they try to make Invisible Girl in Fantastic Four movies, they suck so bad, they make the audience wanna get violent. Shaking My Dang Head."
dSBsNeYqh-k,Yall really fucked up
dSBsNeYqh-k,People in jailbreak who do the invisible glitch.
dSBsNeYqh-k,No Johnny Depp. Won't watch.
dSBsNeYqh-k,Now i know everyone who dies.
dSBsNeYqh-k,whose going to see this
dSBsNeYqh-k,"You know, I came here to mention how the trailer gives away the whole 'Invisible Man' thing when she tips the paint on him, and ask whether anyone else is bothered by that or not, but...
...Even the comments section of this movie spoils all my questions.

You beautiful people!"
dSBsNeYqh-k,Congratulations for naming your movie after a Queen song
dSBsNeYqh-k,Yo John cena's role is spot on
dSBsNeYqh-k,Watch the 1993 version instead.  Its much nicer and has a happy ending.
dSBsNeYqh-k,This trailer basically spoiled the entire movie.
dSBsNeYqh-k,This comes out on my birthday
dSBsNeYqh-k,Soooo this dark universe back on oorrr
dSBsNeYqh-k,"*The first time in my life, watching the whole movie in full HD, on youtube and for free!*
...


               ...
    ...


                      ...


Whoever made the trailer, I hope someone someday gives him the needle."
dSBsNeYqh-k,seeing that swat is there.theres going to be alot of chaos
dSBsNeYqh-k,The lost a customer at the ticket office. I just saw the whole movie.
dSBsNeYqh-k,I need to go see this movie
dSBsNeYqh-k,"Enough and Hollow man!
 I can see the ending already. 
She finds her girl power and kicks his ass and then she’s becomes strong and independent! the end. They showed most of the story in the trailer."
dSBsNeYqh-k,"Quit saying, I just saw the whole movie ."
dSBsNeYqh-k,How bad do you think this movie will be.
dSBsNeYqh-k,có ai từ phê phim qua không ?
dSBsNeYqh-k,"I'm from to Channel YouTube :""Phê Phim"""
dSBsNeYqh-k,yah the trailer gives the whole movie away
dSBsNeYqh-k,"OH COME ON ITS ANOTHER RANDOM HORROR MOVIE WITH AN ALREADY USED BOOK/MOVIE TITLE!!!!🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️
STUPID SCAMMERS!!!!!👿"
dSBsNeYqh-k,Should have called this movie *GHOSTED*
dSBsNeYqh-k,"This acually looks super cool! Im not usually the type to watch horror movies often, as they're usually boring or cliche, but this is different. It looks awesome! I do agree with the comments though, that the add is definitely unnecessarily long."
dSBsNeYqh-k,Umm I feel like I just watched the entire movie
dSBsNeYqh-k,Probably won't see the movie because of this trailer :/
dSBsNeYqh-k,"nice, dont have to spent money to go the theater cause some idiot just put a whole movie in the trailer."
dSBsNeYqh-k,My mum wanted to take me to this movie because she thought it was a “superhero” movie....
dSBsNeYqh-k,"In Sharp Coincidence, Elisabeth Moss Played A Little Girl Named Kimmy In An Episode Of Batman The Animated Series, See No Evil. It Is Said That A Convict Named LLoyd Ventrix Stole A Suit That Makes Him Invisible So He Can Be Close To His Daughter, Kimmy."
dSBsNeYqh-k,"Yo. They may have ""shown too much"" but the real question is: WHO SCORED THIS TRAILER?!"
dSBsNeYqh-k,Gone Guy
dSBsNeYqh-k,The guy is invisible but I still saw to much from this trailer
dSBsNeYqh-k,Có ai fan phê phim ko
dSBsNeYqh-k,phephim
dSBsNeYqh-k,1933>>>2000>>>2020 enyone
dSBsNeYqh-k,From Phê Phim ♥♥♥♥
dSBsNeYqh-k,Có ai từ phê phim tới đây không?? 🤣🤣
dSBsNeYqh-k,From PhePhim :)))
dSBsNeYqh-k,"Therapist: The invisble man isnt real, he cant hurt you
The invisible man:"
dSBsNeYqh-k,Only Crazy Girl Can Kill The Invisible Man
dSBsNeYqh-k,All I’m saying is are thermal goggles not invented yet?
dSBsNeYqh-k,"How the fuck did he did all that shit. Died, invisible (?), Lied. Who the fuck helped him this to much for one person to do. I need to go watch it."
dSBsNeYqh-k,"Damn trailer, spoiled the whole movie"
dSBsNeYqh-k,The man was invisible but not anymore! thanks for showing whole movie.
dSBsNeYqh-k,But... what about the dog
dSBsNeYqh-k,ISNT THIS BASICALLY “HOLLOW MAN” ? 🤔
dSBsNeYqh-k,And this should had been the true sequel to Kevin Bacon's Hollow man than a remake of the 1933 the invisible man...who here agree?
dSBsNeYqh-k,It looks like Kevin Becons film hallow man which was good and this movie looks so good
dSBsNeYqh-k,These days trailers show the whole film 🙁🥺
dSBsNeYqh-k,"Just see a recent trailer of this which really got me excited, then I came across this looooooooool Excitement ruined, money saved. Perfect, thanks."
dSBsNeYqh-k,"Incredible how you can....


SEEE RIGHT THROUGH MEEEEEEEEEEEEEE AUGHHHHBUBUBUBUVUDJVUFJVUBUBUBUBB"
dSBsNeYqh-k,I’m so scared
dSBsNeYqh-k,Finally a Movie about my Dad!
dSBsNeYqh-k,This looks decent. I don’t get the hate behind it.
dSBsNeYqh-k,Use thermal glasses or camera damnit 🤬🤬🤬
dSBsNeYqh-k,So you mean to tell me that they threw an entire paint can on that man that he washed it off in the kitchen sink in the minute and a half it'd take to rush him?!?!
dSBsNeYqh-k,"Wao That film “The invisible man” i study that on 12th Grade as a novel between “Silas Marner” by George Eliot (CBSE-Indian Board).
Thnk god i choose this novel"
dSBsNeYqh-k,"Oh wow, another anti-White male movie from Hollywood.  Why don't they focus on their culture of rape and pedo abuse instead?"
dSBsNeYqh-k,So is this like hollow man?
dSBsNeYqh-k,"*Alexa, play Invisible X by Zeus Krona and Julius Dreisig*"
dSBsNeYqh-k,"Selfie man : look at this new movie!
Everyone : its garbage.
Invisible man : look we changed the plot!
Everyone : its garbage."
dSBsNeYqh-k,"What a great movie!  And it only took me two minutes and thirty seconds to watch.  Best of all, it was FREE!!!!  Lol"
dSBsNeYqh-k,Fireee the trailer maker pleaseee x
dSBsNeYqh-k,When your imaginary friend has it better in life than you. They got a whole role in a new movie while you just watching the trailer 😭😭
dSBsNeYqh-k,"It looks like a copy of it follows but if the villain is just a dude we don’t care about, plus the voice acting sucks keep in mind of watching this movie"
dSBsNeYqh-k,"Jokes aside, this film looks amazing. I can’t wait to see it."
dSBsNeYqh-k,Yay Hollowman 3!
dSBsNeYqh-k,The Invisible Man ft. John Cena
dSBsNeYqh-k,Only showing 2:32 minutes of clips didn't ruin the movie for me... Me n my son already have made plans to have a date night as a family n go see this. Obviously the title could be considered a spoiler...looks good!!
dSBsNeYqh-k,You can turn invisible and you’re gonna stalk your ex???? Dude you have the cheat code for peeking Toms🤦🏽‍♂️
dSBsNeYqh-k,Oh great the black guy had to die
dSBsNeYqh-k,Leigh whannell directed this so I'm definitely interested
dSBsNeYqh-k,This trailer spoils everything and it’s cliched and stupid. Just another shitty film
dSBsNeYqh-k,"It looks like an okay scifi thriller, but it's not a real adaptation of ""The Invisible Man""."
dSBsNeYqh-k,2:20 end of movie
dSBsNeYqh-k,"it still has potential, the scenes could be her imagination or dreams"
dSBsNeYqh-k,This movie looks excellent!
dSBsNeYqh-k,"Now... Is this part of the Dark Universe or is that been dropped. I keep hearing about the Dark Universe not actually being dead, and i just want some confirmation on that."
dSBsNeYqh-k,Sorry but this will never be better than Hollow man. I think that was the peak any invisible man franchise can do.
dSBsNeYqh-k,Plot twist: This all happen in 30 mins and there's still a remain 1 hr 15 min left of mystery
dSBsNeYqh-k,Spoiler alert: Its actually John Cena
dSBsNeYqh-k,Someone needs to edit this trailer in dedication to John Cena.
dSBsNeYqh-k,Smh I wouldnt have taken the money and I would’ve at least had another boyfriend or roommate or something fuck that give me a life alert necklace !!! 😩 these men can be craaazy ! Glad she had that paint in the attic. Nothing but God ! Lol smh I can’t wait
dSBsNeYqh-k,He's invisible! 👻💀 But honestly who is Adrian?
dSBsNeYqh-k,Hollow Man ?
dSBsNeYqh-k,"I didn’t just watch a trailer...
I just watched a movie..."
dSBsNeYqh-k,Drax is out here wilding
dSBsNeYqh-k,This movie comes out 2 days before my birthday
dSBsNeYqh-k,straight to video
dSBsNeYqh-k,Man he using Mr. Krabs invisible spray
dSBsNeYqh-k,Is he untouchable too?
dSBsNeYqh-k,00:14+00:15+00:16+00:17
dSBsNeYqh-k,"This looked like a good movie, but I'm not going to watch it now since I feel like I watched the whole thing in the trailer. 
Why are there so many idiots making trailers these days and giving the whole movie away?"
dSBsNeYqh-k,Wen da fuxck dis shii gon drop..
dSBsNeYqh-k,Loose remake of Hollow Man?🤔
dSBsNeYqh-k,Another film about a bad man and a strong woman- BORING..
dSBsNeYqh-k,Kevin Bacon did it better
dSBsNeYqh-k,Damn for one he has a nice ass house plenty of unlimited food wifi tv comfy bed an he look sexy to not gonna lie seem like id be more crazy than him 😂😂😂
dSBsNeYqh-k,H.G wells would've been disappointed
dSBsNeYqh-k,"I don’t see the invisible guy 
Trailer 1/10"
dSBsNeYqh-k,"1:56 

Johnny Gill in....
Don't Come Any Closer (2018)"
dSBsNeYqh-k,Well thats the whole movie pretty much and it could have been 10x scarier. I thought it would be more of a paranormal activity type movie but its more of an abusive husband type shit
dSBsNeYqh-k,"I was gonna watch this but then they showed the entire movie in the trailer, so no need to. Whoever made this trailer needs to get fired lol"
dSBsNeYqh-k,"So, an updated version of Hollow Man"
dSBsNeYqh-k,Is this considered as ''horror movie'' these days? Hahaha what a fucking joke seriously.😂 😂 😂  RIP horror movies
dSBsNeYqh-k,Wasnt this supposed to be a johnny depp movie..?
dSBsNeYqh-k,"Fred ? Fred Waterford, is that you ?"
dSBsNeYqh-k,John Cena is the invisible man.
dSBsNeYqh-k,How great would that be!
dSBsNeYqh-k,Looks like a great movie which was spoiled by the trailer :/
dSBsNeYqh-k,Thanks for showing the whole movie in the trailer so now I don’t have to pay for it.
dSBsNeYqh-k,Looks fucking terrible and the lead actress is a batshit scientologist. No thanks
dSBsNeYqh-k,"I don't understand this new trend of showing the entire movie in the trailers. This one seems interesting, but now why would I want to go see it? I already know the plot, the twist and even part of the ending. Universal should fire the dipwits who edit these trailers."
dSBsNeYqh-k,"Welp, I will never be able to sleep again. Thanks."
dSBsNeYqh-k,"Looks good, can’t wait to see what it’s about."
dSBsNeYqh-k,This looks good
dSBsNeYqh-k,Damn this new movie with john cena is awesome
dSBsNeYqh-k,Why are they doing this?
dSBsNeYqh-k,"This is lame. Yet another movie where some guy is hurting some woman and she has to be strong and overcome. What BS. In the original, the guy loved his fiancee and was trying to be someone great... for her. I mean, let me get this straight: you've got the key to invisibility and of all the myriad possibilities that exist with that, your best idea is to torment your ex?? Hell, you could kill her and literally get away with murder. Who could find you? Man, this influx of ""reimaginings"" with a pc tilt have just caused entertainment to hit an all time low. Maybe it's time to turn off the tube, stop going to the theater and do something with that extra time. Like write a real movie. ✍"
dSBsNeYqh-k,So hollow man Remake? Also all she need was some type of heat sensor/thermal vision lmao so stupid
dSBsNeYqh-k,STOP. SHOWING. TOO. MUCH. IN. TRAILERS.
dSBsNeYqh-k,So this is a remake of 1933 version of the Invisible Man.
dSBsNeYqh-k,"1933: Black velvet background special effect.
2020: Green screen CGI special effect."
dSBsNeYqh-k,"""Look, he's all eaten away.""-Constable from 1933 Invisible Man"
dSBsNeYqh-k,Draw? Is that you buddy?
dSBsNeYqh-k,"Great movie, a bit short though."
dSBsNeYqh-k,"I don't wanna sound like an ass hole, but I feel like I would care more about this movie if she was attractive lmfao"
dSBsNeYqh-k,I didn’t know Invisible Woman had a brother that kills people for no reason
dSBsNeYqh-k,This movie will bomb at the box office lol it basically looks dumb.
dSBsNeYqh-k,The new Kuroko No Basuke trailer looks good.
dSBsNeYqh-k,These trailer nowadays are helping me save money.
dSBsNeYqh-k,my anxiety
dSBsNeYqh-k,"2:20 Why is she smiling, like she's excited, at the thought of murdering her ex?

From what I understand:

-she was in an abusive relationship
-she got out
-she's living a normal life, as a stable, rational, adult.

Why does she go, from typical person, to psychopath? That's either bad directing, or the director thinks that's normal human behavior.

If you are forced, to kill someone, why would you be happy? 🤨
You're being forced, to do something."
dSBsNeYqh-k,"Forgot the invisible man was A Universal Monster.

OK so the Dark Universe isn't canceled or did it just take forever, for this movie, to release?"
dSBsNeYqh-k,This is what happens when RL Stine forgets about him
dSBsNeYqh-k,That looks awesome
dSBsNeYqh-k,This looks good
dSBsNeYqh-k,Thank christ this movie is going to be R rated instead of pg-13 as all horror movies should be R rated in the first place
dSBsNeYqh-k,Bro that’s the whole movie right there
dSBsNeYqh-k,NOBODY CAUGHT HG WELL’S CLASSIC INVISIBLE MAN CAMEO/EASTER EGG!!!????!!
dSBsNeYqh-k,I have really high hopes for this movie I hope it’s good🤞
dSBsNeYqh-k,"do you  know  the writer and director  is  leigh whannell ( writer of "" saw""  ), i forget he made  the trailer  xd"
dSBsNeYqh-k,This was a good movie.  Like watching it in forward fast
dSBsNeYqh-k,"Dude just tossed a 130lb woman across a room. I’d say steroid problem first, invisibility problem second."
dSBsNeYqh-k,This looks like a trailer for a bad movie from the 80's
dSBsNeYqh-k,"Okay, I’m a complete crybaby when it comes to any type of horror/thriller film, but I REALLY wanna watch this😯"
dSBsNeYqh-k,"""Well well well, if it ain't the invisible cunt"""
dSBsNeYqh-k,Im invisible.they say no we can see you#shadowangelz#shadowtribe....shadow
dSBsNeYqh-k,Eh don't care. I hated the original always thought the idea was boring until Kevin Bacon did it and only the science stuff on the subject was fascinating to me in that movie. Love Elizabeth Moss though hopefully this will be successful for her and all involved
dSBsNeYqh-k,"Crazy men whom one can see of scary enough...lawd, imagine a crazy one no one can see."
dSBsNeYqh-k,Here we go with Universal with their Dark Universe again.
dSBsNeYqh-k,"I love it, I’ll definitely watch the SEQUEL when is it???"
dSBsNeYqh-k,Wow I can't believe they mad an entire movie about John cena
dSBsNeYqh-k,Wont go to watch it because I have just seen it here. ty producers. gg wp
dSBsNeYqh-k,it's just her stand ability
dSBsNeYqh-k,"woah that scared the shit outta me. my name is Cecilia, i rarely find people with the same name as me."
dSBsNeYqh-k,"“I’m the invisable man.”
“I’m the invisable man.”
“Incredible how you can see right through me.”"
dSBsNeYqh-k,"stupid trailer, i dont think i will watch the movie now that i know eveything about it."
dSBsNeYqh-k,No need to see this one boys! Whole damn thing is in the trailer.
dSBsNeYqh-k,Who says that Invisibility is a stupid super power?
dSBsNeYqh-k,"Thanks for the movie, now I don't have to spend $5."
